,latitude,longitude,time,date,speed,course,lat_dir,long_dir
3459,30.61970201,-86.2831973,13:35:47.800000,2023-03-16,6.775125608467861,2.8533483332323666,N,W
3460,30.6196961,-86.28319528,13:35:47.900000,2023-03-16,6.817787750770846,2.8491185758550897,N,W
3461,30.6196902,-86.28319323,13:35:48,2023-03-16,6.828738266837293,2.8466765767771074,N,W
3462,30.61968431,-86.28319125,13:35:48.100000,2023-03-16,6.796692712597944,2.8582434254769633,N,W
3463,30.6196784,-86.28318925,13:35:48.200000,2023-03-16,6.802139836435149,2.8631521029416276,N,W
3464,30.61967255,-86.28318722,13:35:48.300000,2023-03-16,6.747684789465569,2.8566842063839495,N,W
3465,30.61966667,-86.28318521,13:35:48.400000,2023-03-16,6.801595313925991,2.8491597812513825,N,W
3466,30.61966079,-86.28318319,13:35:48.500000,2023-03-16,6.780316521765706,2.8514128167949293,N,W
3467,30.61965494,-86.28318119,13:35:48.600000,2023-03-16,6.759351019758702,2.85378727870946,N,W
3468,30.61964906,-86.28317917,13:35:48.700000,2023-03-16,6.802081679131029,2.855018832928208,N,W
3469,30.61964321,-86.28317716,13:35:48.800000,2023-03-16,6.796150852970894,2.852816786210593,N,W
3470,30.61963735,-86.28317513,13:35:48.900000,2023-03-16,6.7918311050847695,2.8505638314026855,N,W
3471,30.61963151,-86.2831731,13:35:49,2023-03-16,6.763525310975778,2.8497125251154842,N,W
3472,30.61962563,-86.2831711,13:35:49.100000,2023-03-16,6.802756805988657,2.854341686006766,N,W
3473,30.61961978,-86.28316907,13:35:49.200000,2023-03-16,6.777468183268734,2.8530920733367373,N,W
3474,30.61961392,-86.28316697,13:35:49.300000,2023-03-16,6.778500163229401,2.8420309931445393,N,W
3475,30.61960804,-86.283165,13:35:49.400000,2023-03-16,6.789233227527392,2.8586230204963043,N,W
3476,30.61960217,-86.28316293,13:35:49.500000,2023-03-16,6.799305038952878,2.845214461482851,N,W
3477,30.61959633,-86.28316089,13:35:49.600000,2023-03-16,6.76772883174001,2.8432494399216584,N,W
3478,30.61959046,-86.28315889,13:35:49.700000,2023-03-16,6.804238452118282,2.8538840272446113,N,W
3479,30.61958456,-86.28315686,13:35:49.800000,2023-03-16,6.8358061543397355,2.853358041086075,N,W
3480,30.61957869,-86.2831548,13:35:49.900000,2023-03-16,6.834088913885156,2.842111748665159,N,W
3481,30.61957278,-86.2831528,13:35:50,2023-03-16,6.8342206286909555,2.8544730851779896,N,W
3482,30.61956689,-86.28315077,13:35:50.100000,2023-03-16,6.831259198048117,2.8517840269223633,N,W
3483,30.61956099,-86.28314874,13:35:50.200000,2023-03-16,6.813995243551026,2.8534846330677897,N,W
3484,30.61955508,-86.28314669,13:35:50.300000,2023-03-16,6.830057119171479,2.849027524306266,N,W
3485,30.61954916,-86.28314467,13:35:50.400000,2023-03-16,6.831755275708945,2.8537933609327912,N,W
3486,30.6195432,-86.2831426,13:35:50.500000,2023-03-16,6.886356545916063,2.8501796725970294,N,W
3487,30.61953728,-86.28314058,13:35:50.600000,2023-03-16,6.8245107022591736,2.8568636728269037,N,W
3488,30.61953134,-86.28313856,13:35:50.700000,2023-03-16,6.857934718001477,2.857613036636115,N,W
3489,30.61952538,-86.28313656,13:35:50.800000,2023-03-16,6.887530518813328,2.861015499740959,N,W
3490,30.6195194,-86.28313449,13:35:50.900000,2023-03-16,6.8894318003128525,2.8531311875255247,N,W
3491,30.61951345,-86.28313252,13:35:51,2023-03-16,6.8448125064596175,2.8631993380013525,N,W
